state,county,current_votes,total_votes,percent,DEM,REP,usa_state,usa_state_code,percent_democrat,percent_republican,vote_margin,current_votes_percent,total_votes_percent,winning_candidate,winning_votes,margin_of_victory
North Carolina,Bertie County,9788,19603,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.931132987301375,99.99999999489873,total_votes,19603,9815
North Carolina,Bladen County,17033,34158,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.86533169243324,99.99999999707244,total_votes,34158,17125
North Carolina,Brunswick County,89781,179956,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.89052879565065,99.9999999994443,total_votes,179956,90175
North Carolina,Buncombe County,160442,322011,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.825005977901924,99.99999999968945,total_votes,322011,161569
North Carolina,Burke County,44459,89061,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.919717945566305,99.99999999887719,total_votes,89061,44602
North Carolina,Cabarrus County,116337,233564,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.80947406257039,99.99999999957186,total_votes,233564,117227
North Carolina,Caldwell County,42673,85502,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.90877406318088,99.99999999883045,total_votes,85502,42829
North Carolina,Camden County,5913,11866,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.83145120092436,99.99999999157255,total_votes,11866,5953
North Carolina,Carteret County,42524,85219,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.89967026074116,99.99999999882657,total_votes,85219,42695
North Carolina,Caswell County,12020,24071,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.9356071600708,99.99999999584563,total_votes,24071,12051
North Carolina,Catawba County,83248,166673,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.94690201742365,99.99999999940002,total_votes,166673,83425
North Carolina,Chatham County,48544,97143,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.97169121758674,99.9999999989706,total_votes,97143,48599
North Carolina,Cherokee County,16351,32774,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.89015683011259,99.9999999969488,total_votes,32774,16423
North Carolina,Chowan County,7765,15549,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.93890282012098,99.99999999356871,total_votes,15549,7784
North Carolina,Clay County,6858,13751,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.872736524625644,99.9999999927278,total_votes,13751,6893
North Carolina,Cleveland County,51124,102432,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.910184316913565,99.99999999902374,total_votes,102432,51308
North Carolina,Columbus County,26245,52691,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.809265338486476,99.99999999810214,total_votes,52691,26446
North Carolina,Craven County,52856,105921,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.90134156541289,99.99999999905592,total_votes,105921,53065
North Carolina,Cumberland County,146493,293643,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.88812946315802,99.99999999965945,total_votes,293643,147150
North Carolina,Currituck County,16025,32172,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.8103941299947,99.9999999968917,total_votes,32172,16147
North Carolina,Dare County,24020,48252,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.78031998570463,99.99999999792755,total_votes,48252,24232
North Carolina,Davidson County,88430,176944,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.976263676361015,99.99999999943483,total_votes,176944,88514
North Carolina,Davie County,25278,50589,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.967384212971844,99.99999999802328,total_votes,50589,25311
North Carolina,Duplin County,22640,45355,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.917318927352724,99.99999999779517,total_votes,45355,22715
North Carolina,Durham County,179595,359509,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.955633933921106,99.99999999972185,total_votes,359509,179914
North Carolina,Edgecombe County,25449,50926,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.972509129914535,99.99999999803637,total_votes,50926,25477
North Carolina,Forsyth County,200324,401586,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.883213060092025,99.99999999975098,total_votes,401586,201262
North Carolina,Franklin County,37345,74702,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.99196808586127,99.99999999866137,total_votes,74702,37357
North Carolina,Gaston County,114919,230417,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.87435822856007,99.999999999566,total_votes,230417,115498
North Carolina,Gates County,5933,11904,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.840389780759374,99.99999999159947,total_votes,11904,5971
North Carolina,Graham County,4644,9309,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.88720592438637,99.9999999892577,total_votes,9309,4665
North Carolina,Granville County,31548,63146,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.9604092096101,99.99999999841637,total_votes,63146,31598
North Carolina,Greene County,8735,17488,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.94853613621063,99.9999999942818,total_votes,17488,8753
North Carolina,Guilford County,282592,567078,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.833003572612874,99.99999999982366,total_votes,567078,284486
North Carolina,Halifax County,25698,51457,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.940727208155536,99.99999999805664,total_votes,51457,25759
North Carolina,Harnett County,58082,116375,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.909344790118936,99.99999999914071,total_votes,116375,58293
North Carolina,Haywood County,36459,73001,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.943151462994436,99.99999999863016,total_votes,73001,36542
North Carolina,Henderson County,68190,136561,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.93372924883433,99.99999999926771,total_votes,136561,68371
North Carolina,Hertford County,10568,21202,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.8443543038466,99.99999999528346,total_votes,21202,10634
North Carolina,Hoke County,21528,43544,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.43964725221753,99.99999999770347,total_votes,43544,22016
North Carolina,Hyde County,2483,4975,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.909547728661394,99.99999997989948,total_votes,4975,2492
North Carolina,Iredell County,101997,204368,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.90849839480786,99.99999999951068,total_votes,204368,102371
North Carolina,Jackson County,21346,42774,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.90414737808238,99.99999999766213,total_votes,42774,21428
North Carolina,Johnston County,111074,222436,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.93526227746437,99.99999999955043,total_votes,222436,111362
North Carolina,Jones County,5512,11037,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.94110718039856,99.99999999093956,total_votes,11037,5525
North Carolina,Lee County,28861,57869,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.872988991517516,99.99999999827196,total_votes,57869,29008
North Carolina,Lenoir County,28348,56757,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.94626213418704,99.9999999982381,total_votes,56757,28409
North Carolina,Lincoln County,50108,100325,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.945676550710736,99.99999999900324,total_votes,100325,50217
North Carolina,Mcdowell County,22900,45903,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.88780689606588,99.99999999782149,total_votes,45903,23003
North Carolina,Macon County,20684,41427,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.928790401189346,99.99999999758612,total_votes,41427,20743
North Carolina,Madison County,13051,26127,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.95215677077536,99.99999999617253,total_votes,26127,13076
North Carolina,Martin County,12513,25053,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.946114235822215,99.99999999600846,total_votes,25053,12540
North Carolina,Mecklenburg County,564433,1131486,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.88422304823048,99.99999999991161,total_votes,1131486,567053
North Carolina,Mitchell County,9001,18042,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.88914754185295,99.99999999445738,total_votes,18042,9041
North Carolina,Montgomery County,12826,25675,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.955209345668734,99.99999999610516,total_votes,25675,12849
North Carolina,Moore County,58127,116466,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.90898631317373,99.99999999914138,total_votes,116466,58339
North Carolina,Nash County,52194,104465,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.963145550663256,99.99999999904274,total_votes,104465,52271
North Carolina,New Hanover County,131276,263116,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.89282293722201,99.99999999961993,total_votes,263116,131840
North Carolina,Northampton County,10084,20193,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.938097357998416,99.99999999504779,total_votes,20193,10109
North Carolina,Onslow County,71478,143713,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.73662786212982,99.99999999930417,total_votes,143713,72235
North Carolina,Orange County,84815,169812,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.94641132517168,99.9999999994111,total_votes,169812,84997
North Carolina,Pamlico County,7626,15257,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.9836140755074,99.99999999344563,total_votes,15257,7631
North Carolina,Pasquotank County,19811,39708,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.89170947794168,99.99999999748161,total_votes,39708,19897
North Carolina,Pender County,34005,68174,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.87971954044241,99.99999999853317,total_votes,68174,34169
North Carolina,Perquimans County,7471,14955,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.95653627215268,99.99999999331327,total_votes,14955,7484
North Carolina,Person County,21809,43703,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.90275267029946,99.99999999771183,total_votes,43703,21894
North Carolina,Pitt County,87388,174961,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.94713107463979,99.99999999942844,total_votes,174961,87573
North Carolina,Polk County,12299,24657,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.88035851685605,99.99999999594435,total_votes,24657,12358
North Carolina,Randolph County,72913,146229,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.862202435564335,99.99999999931613,total_votes,146229,73316
North Carolina,Richmond County,20631,41394,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.84055660120209,99.99999999758418,total_votes,41394,20763
North Carolina,Robeson County,46590,93778,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.68116189245153,99.99999999893366,total_votes,93778,47188
North Carolina,Rockingham County,47652,95461,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.917767464724676,99.99999999895246,total_votes,95461,47809
North Carolina,Rowan County,73219,146627,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.93555075088534,99.99999999931799,total_votes,146627,73408
North Carolina,Rutherford County,34276,68705,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.88865439123953,99.99999999854451,total_votes,68705,34429
North Carolina,Sampson County,28538,57156,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.93001609542428,99.9999999982504,total_votes,57156,28618
North Carolina,Scotland County,14647,29422,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.78247569676492,99.99999999660119,total_votes,29422,14775
North Carolina,Stanly County,33816,67755,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.90923179027513,99.9999999985241,total_votes,67755,33939
North Carolina,Stokes County,25681,51383,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.979565224880226,99.99999999805384,total_votes,51383,25702
North Carolina,Surry County,36599,73237,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.97337411349491,99.99999999863458,total_votes,73237,36638
North Carolina,Swain County,7029,14097,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.861672692781326,99.99999999290628,total_votes,14097,7068
North Carolina,Transylvania County,20325,40729,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.903017504728744,99.99999999754475,total_votes,40729,20404
North Carolina,Tyrrell County,1802,3619,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.7927604172996,99.99999997236806,total_votes,3619,1817
North Carolina,Union County,130471,261482,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.896742414200986,99.99999999961756,total_votes,261482,131011
North Carolina,Vance County,20950,41949,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.94159574602633,99.99999999761616,total_votes,41949,20999
North Carolina,Wake County,629673,1261503,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.914506743107296,99.99999999992073,total_votes,1261503,631830
North Carolina,Warren County,10295,20588,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,50.004857195939145,99.9999999951428,total_votes,20588,10293
North Carolina,Washington County,6191,12396,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.9435301669939,99.99999999193288,total_votes,12396,6205
North Carolina,Watauga County,32040,64260,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.859943976815124,99.99999999844383,total_votes,64260,32220
North Carolina,Wayne County,55316,110853,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.900318439285364,99.99999999909791,total_votes,110853,55537
North Carolina,Wilkes County,35350,70814,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.9195074413263,99.99999999858787,total_votes,70814,35464
North Carolina,Wilson County,40685,81420,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.969295012896474,99.9999999987718,total_votes,81420,40735
North Carolina,Yadkin County,19900,39823,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,49.97112221455011,99.99999999748889,total_votes,39823,19923
North Carolina,Yancey County,11374,22726,100,2658280,2733687,North Carolina,NC,49.3007468332057,50.6992531667942,75407,50.048402708349535,99.99999999559975,total_votes,22726,11352
North Dakota,Adams County,1203,2472,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,48.66504852400281,99.99999995954693,total_votes,2472,1269
North Dakota,Barnes County,5314,10879,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,48.846401319161096,99.99999999080798,total_votes,10879,5565
North Dakota,Benson County,1867,3828,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,48.772204793946656,99.9999999738767,total_votes,3828,1961
North Dakota,Billings County,527,1162,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,45.3528398921232,99.99999991394148,total_votes,1162,635
North Dakota,Bottineau County,3334,6805,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,48.99338720808326,99.99999998530492,total_votes,6805,3471
North Dakota,Bowman County,1478,3135,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,47.14513555114988,99.99999996810209,total_votes,3135,1657
North Dakota,Burke County,1032,2187,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,47.1879286478336,99.99999995427527,total_votes,2187,1155
North Dakota,Burleigh County,45516,96269,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,47.28001745060944,99.99999999896126,total_votes,96269,50753
North Dakota,Cass County,84441,170494,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,49.52725609083294,99.99999999941348,total_votes,170494,86053
North Dakota,Cavalier County,1949,3969,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,49.105568140814924,99.99999997480474,total_votes,3969,2020
North Dakota,Dickey County,2342,4766,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,49.13973981344109,99.99999997901804,total_votes,4766,2424
North Dakota,Divide County,1158,2360,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,49.067796589378055,99.99999995762713,total_votes,2360,1202
North Dakota,Dunn County,2090,4428,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,47.19963865239393,99.99999997741644,total_votes,4428,2338
North Dakota,Eddy County,1191,2452,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,48.57259378116942,99.99999995921696,total_votes,2452,1261
North Dakota,Emmons County,1698,3707,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,45.805233329968914,99.99999997302402,total_votes,3707,2009
North Dakota,Foster County,1665,3443,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,48.358989239512354,99.99999997095557,total_votes,3443,1778
North Dakota,Golden Valley County,943,1969,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,47.89233110823142,99.99999994921279,total_votes,1969,1026
North Dakota,Grand Forks County,30111,61081,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,49.29683534897437,99.99999999836284,total_votes,61081,30970
North Dakota,Grant County,1206,2587,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,46.61770388611608,99.99999996134518,total_votes,2587,1381
North Dakota,Griggs County,1204,2454,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,49.0627546662336,99.9999999592502,total_votes,2454,1250
North Dakota,Hettinger County,1141,2453,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,46.514472056047914,99.9999999592336,total_votes,2453,1312
North Dakota,Kidder County,1218,2678,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,45.48170274627271,99.9999999626587,total_votes,2678,1460
North Dakota,Lamoure County,2126,4345,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,48.92980436158117,99.99999997698504,total_votes,4345,2219
North Dakota,Logan County,902,1978,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,45.60161777269888,99.99999994944388,total_votes,1978,1076
North Dakota,Mchenry County,2794,5797,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,48.197343445196246,99.99999998274969,total_votes,5797,3003
North Dakota,Mcintosh County,1374,2829,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,48.568398710297494,99.99999996465182,total_votes,2829,1455
North Dakota,Mckenzie County,5156,10575,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,48.75650117742255,99.99999999054373,total_votes,10575,5419
North Dakota,Mclean County,4865,10401,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,46.77434861582787,99.99999999038553,total_votes,10401,5536
North Dakota,Mercer County,4118,8930,86,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,46.11422171936011,99.99999998880179,total_votes,8930,4812
North Dakota,Morton County,14460,31079,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,46.526593518242976,99.99999999678239,total_votes,31079,16619
North Dakota,Mountrail County,3933,8098,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,48.56754753660564,99.99999998765126,total_votes,8098,4165
North Dakota,Nelson County,1736,3513,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,49.41645315985868,99.99999997153431,total_votes,3513,1777
North Dakota,Oliver County,908,1974,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,45.99797363424621,99.99999994934143,total_votes,1974,1066
North Dakota,Pembina County,3167,6498,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,48.73807324580823,99.99999998461064,total_votes,6498,3331
North Dakota,Pierce County,1956,4084,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,47.89422133988878,99.99999997551421,total_votes,4084,2128
North Dakota,Ramsey County,5181,10553,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,49.0950440586473,99.99999999052402,total_votes,10553,5372
North Dakota,Ransom County,2393,4847,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,49.37074478040628,99.99999997936867,total_votes,4847,2454
North Dakota,Renville County,1275,2594,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,49.15188895560837,99.9999999614495,total_votes,2594,1319
North Dakota,Richland County,7657,15469,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,49.4989979927921,99.99999999353545,total_votes,15469,7812
North Dakota,Rolette County,3727,7531,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,49.488779703958464,99.99999998672155,total_votes,7531,3804
North Dakota,Sargent County,2038,4108,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,49.6105160541357,99.99999997565725,total_votes,4108,2070
North Dakota,Sheridan County,660,1472,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,44.83695649127924,99.99999993206521,total_votes,1472,812
North Dakota,Sioux County,1084,2270,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,47.753303943721015,99.99999995594713,total_votes,2270,1186
North Dakota,Slope County,385,812,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,47.413793045056906,99.99999987684728,total_votes,812,427
North Dakota,Stark County,13230,28280,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,46.78217821616753,99.99999999646393,total_votes,28280,15050
North Dakota,Steele County,1071,2159,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,49.60629918962191,99.99999995368226,total_votes,2159,1088
North Dakota,Stutsman County,9458,19417,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,48.7098933898795,99.99999999484987,total_votes,19417,9959
North Dakota,Towner County,1125,2299,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,48.934319247962456,99.99999995650283,total_votes,2299,1174
North Dakota,Traill County,4052,8188,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,49.487054219652286,99.999999987787,total_votes,8188,4136
North Dakota,Walsh County,4556,9339,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,48.784666447287215,99.9999999892922,total_votes,9339,4783
North Dakota,Ward County,27144,55390,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,49.00523560120951,99.99999999819462,total_votes,55390,28246
North Dakota,Wells County,2060,4434,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,46.45917906033848,99.99999997744699,total_votes,4434,2374
North Dakota,Williams County,12902,27236,100,114687,234962,North Dakota,ND,32.8006086103492,67.1993913896507,120275,47.3711264485471,99.9999999963284,total_votes,27236,14334
Utah,Beaver County,2964,6064,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,48.87862796027727,99.99999998350923,total_votes,6064,3100
Utah,Box Elder County,26549,53572,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.55760471795793,99.99999999813335,total_votes,53572,27023
Utah,Cache County,56560,114094,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.5731589737447,99.99999999912353,total_votes,114094,57534
Utah,Carbon County,9023,18392,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.05937363804592,99.99999999456286,total_votes,18392,9369
Utah,Daggett County,591,1210,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,48.84297516624547,99.99999991735537,total_votes,1210,619
Utah,Davis County,168353,338167,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.783982470052415,99.99999999970429,total_votes,338167,169814
Utah,Duchesne County,8246,16770,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.171138935648706,99.99999999403697,total_votes,16770,8524
Utah,Emery County,4731,9596,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.30179240836788,99.999999989579,total_votes,9596,4865
Utah,Garfield County,2645,5377,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.190998689010414,99.99999998140227,total_votes,5377,2732
Utah,Grand County,5052,10237,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.350395618897096,99.99999999023152,total_votes,10237,5185
Utah,Iron County,24116,49006,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.21030077849222,99.99999999795943,total_votes,49006,24890
Utah,Juab County,5736,11601,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.444013442854576,99.99999999138005,total_votes,11601,5865
Utah,Kane County,4020,8200,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.02439023792385,99.99999998780488,total_votes,8200,4180
Utah,Millard County,5992,12152,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.308755756310994,99.99999999177089,total_votes,12152,6160
Utah,Morgan County,6400,12912,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.56629491561599,99.99999999225525,total_votes,12912,6512
Utah,Piute County,830,1701,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,48.79482654391838,99.99999994121104,total_votes,1701,871
Utah,Rich County,1334,2697,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.46236557305808,99.99999996292178,total_votes,2697,1363
Utah,Salt Lake County,528966,1069932,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.439216697837395,99.99999999990654,total_votes,1069932,540966
Utah,San Juan County,6580,13457,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,48.89648509705755,99.99999999256892,total_votes,13457,6877
Utah,Sanpete County,12454,25079,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.65907731370234,99.9999999960126,total_votes,25079,12625
Utah,Sevier County,10147,20509,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.475839872764354,99.99999999512409,total_votes,20509,10362
Utah,Summit County,25301,51387,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.236188140011365,99.99999999805398,total_votes,51387,26086
Utah,Tooele County,30649,62155,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.31059448074474,99.99999999839112,total_votes,62155,31506
Utah,Uintah County,14838,30141,100,489465,759583,Utah,UT,39.1870448533603,60.8129551466396,270118,49.22862545870314,99.99999999668225,total_votes,30141,15303
